Date,Close
2008-03-25,148.41000366210938
2008-03-26,148.0500030517578
2008-03-27,148.6199951171875
2008-03-28,149.25
2008-03-31,149.2100067138672
2008-04-02,148.4199981689453
2008-04-03,147.6300048828125
2008-04-04,148.69000244140625
2008-04-07,148.64999389648438
2008-04-08,148.97999572753906
2008-04-09,147.82000732421875
2008-04-10,149.69000244140625
2008-04-11,148.55999755859375
2008-04-14,148.4499969482422
2008-04-15,148.77999877929688
2008-04-16,148.47000122070312
2008-04-17,148.9199981689453
2008-04-18,148.7100067138672
2008-04-21,148.57000732421875
2008-04-22,148.19000244140625
2008-04-23,148.4600067138672
2008-04-24,149.0500030517578
2008-04-25,148.3000030517578
2008-04-28,148.63999938964844
2008-04-29,148.64999389648438
2008-04-30,147.89999389648438
2008-05-02,148.7100067138672
2008-05-05,148.1699981689453
2008-05-06,148.38999938964844
2008-05-07,148.75
2008-05-08,148.25999450683594
2008-05-09,148.7100067138672
2008-05-12,148.05999755859375
2008-05-13,148.58999633789062
2008-05-14,148.27999877929688
2008-05-15,149.19000244140625
2008-05-16,148.6699981689453
2008-05-19,149.1300048828125
2008-05-20,148.6699981689453
2008-05-21,148.4600067138672
2008-05-22,148.85000610351562
2008-05-23,148.27999877929688
2008-05-26,148.4499969482422
2008-05-27,149.25
2008-05-28,148.82000732421875
2008-05-29,148.9199981689453
2008-05-30,148.63999938964844
2008-06-02,148.60000610351562
2008-06-03,149.99000549316406
2008-06-04,149.0500030517578
2008-06-05,147.22999572753906
2008-06-06,148.72999572753906
2008-06-09,149.9499969482422
2008-06-10,149.0800018310547
2008-06-11,148.66000366210938
2008-06-12,148.57000732421875
2008-06-13,148.77999877929688
2008-06-16,148.6999969482422
2008-06-17,148.67999267578125
2008-06-18,148.44000244140625
2008-06-19,148.67999267578125
2008-06-20,148.69000244140625
2008-06-23,148.77000427246094
2008-06-24,148.72000122070312
2008-06-25,148.27000427246094
2008-06-26,148.49000549316406
2008-06-27,148.5500030517578
2008-06-30,148.9600067138672
2008-07-02,147.9199981689453
2008-07-03,150.1699981689453
2008-07-04,148.50999450683594
2008-07-07,148.17999267578125
2008-07-08,148.60000610351562
2008-07-09,148.30999755859375
2008-07-10,148.3300018310547
2008-07-11,148.3300018310547
2008-07-14,148.0
2008-07-15,148.99000549316406
2008-07-16,149.0800018310547
2008-07-17,148.22000122070312
2008-07-18,148.2899932861328
2008-07-21,148.4600067138672
2008-07-22,148.1199951171875
2008-07-23,148.30999755859375
2008-07-24,148.3000030517578
2008-07-25,148.36000061035156
2008-07-28,148.42999267578125
2008-07-29,149.3699951171875
2008-07-30,148.30999755859375
2008-07-31,148.3699951171875
2008-08-26,147.3699951171875
2008-08-27,148.11000061035156
2008-08-28,148.3300018310547
2008-08-29,148.02000427246094
2008-09-01,147.8800048828125
2008-09-02,147.41000366210938
2008-09-03,147.05999755859375
2008-09-04,149.5399932861328
2008-09-05,146.9600067138672
2008-09-08,148.4499969482422
2008-09-09,148.17999267578125
2008-09-10,148.49000549316406
2008-09-11,146.9499969482422
2008-09-12,146.6699981689453
2008-09-15,146.66000366210938
2008-09-16,148.22000122070312
2008-09-17,146.6300048828125
2008-09-18,149.1699981689453
